layout_name,input_count,average_remaining_candidates,weighted_unique_share,max_remaining_candidates
evolved_rank_7,6,1.3523256072988006,0.6883841040159571,4
evolved_rank_7,7,1.3523237665336452,0.6883857999193475,4
evolved_rank_7,8,1.3468339808498255,0.6938755856031672,4
evolved_rank_7,9,1.3468337630904383,0.6938758033625543,4
evolved_rank_7,10,1.3468337630904383,0.6938758033625543,4
evolved_rank_7,11,1.3468337630904383,0.6938758033625543,4
evolved_rank_7,12,1.3468337630904383,0.6938758033625543,4
evolved_rank_7,13,1.3468337630904383,0.6938758033625543,4
evolved_rank_7,14,1.3468337630904383,0.6938758033625543,4
evolved_rank_8,1,77.75010580290433,0.0,126
evolved_rank_8,2,15.757002937930434,0.026110389029081818,58
evolved_rank_8,3,3.586348281279819,0.3586848732851374,16
evolved_rank_8,4,1.345690298097428,0.724567457090955,11
evolved_rank_8,5,1.2636653028922344,0.775839286885544,5
evolved_rank_8,6,1.2556958841161916,0.7838075025641829,4
evolved_rank_8,7,1.2556938521501464,0.7838089999104618,4
evolved_rank_8,8,1.2502042880712423,0.7892985639893658,4
evolved_rank_8,9,1.250203860324697,0.7892989917359113,4
evolved_rank_8,10,1.250203860324697,0.7892989917359113,4
evolved_rank_8,11,1.250203860324697,0.7892989917359113,4
evolved_rank_8,12,1.250203860324697,0.7892989917359113,4
evolved_rank_8,13,1.250203860324697,0.7892989917359113,4
evolved_rank_8,14,1.250203860324697,0.7892989917359113,4
evolved_rank_9,1,81.65548762111021,0.0,127
evolved_rank_9,2,13.675719242429272,0.005377044232480975,43
evolved_rank_9,3,3.1180929635912094,0.35749123696156127,17
evolved_rank_9,4,1.3737171631211902,0.7538396820787987,7
evolved_rank_9,5,1.226844202339598,0.8374664912381479,4
evolved_rank_9,6,1.222152399590468,0.8421574286165567,3
evolved_rank_9,7,1.2221504637119003,0.8421590737670894,3
